rowID,stamp,datetime,hum
15230999,1497840466, 19/6/2017 0:0:9743,69.4
15231998,1497840467, 19/6/2017 0:0:9744,69.3
15232999,1497840468, 19/6/2017 0:0:9745,69.3
15233998,1497840469, 19/6/2017 0:0:9746,69.3
15234999,1497840470, 19/6/2017 0:0:9747,69.3
15235998,1497840471, 19/6/2017 0:0:9748,69.3
15237000,1497840472, 19/6/2017 0:0:9749,69.2
15237999,1497840473, 19/6/2017 0:0:9750,69.2
15239000,1497840474, 19/6/2017 0:0:9751,69.3
15239999,1497840475, 19/6/2017 0:0:9752,69.3
15240999,1497840476, 19/6/2017 0:0:9753,69.3
15241999,1497840477, 19/6/2017 0:0:9754,69.3
15242999,1497840478, 19/6/2017 0:0:9755,69.3
15243999,1497840479, 19/6/2017 0:0:9756,69.3
15244999,1497840480, 19/6/2017 0:0:9757,69.3
15245999,1497840481, 19/6/2017 0:0:9758,69.3
15246999,1497840482, 19/6/2017 0:0:9759,69.3
15247998,1497840483, 19/6/2017 0:0:9760,69.3
15248999,1497840484, 19/6/2017 0:0:9761,69.3
15249998,1497840485, 19/6/2017 0:0:9762,69.3
15250999,1497840486, 19/6/2017 0:0:9763,69.3
15251998,1497840487, 19/6/2017 0:0:9764,69.3
15252999,1497840488, 19/6/2017 0:0:9765,69.3
15253998,1497840489, 19/6/2017 0:0:9766,69.3
15254999,1497840490, 19/6/2017 0:0:9767,69.3
15255998,1497840491, 19/6/2017 0:0:9768,69.3
15256999,1497840492, 19/6/2017 0:0:9769,69.3
15258000,1497840493, 19/6/2017 0:0:9770,69.3
15258999,1497840494, 19/6/2017 0:0:9771,69.3
15260000,1497840495, 19/6/2017 0:0:9772,69.3
15260999,1497840496, 19/6/2017 0:0:9773,69.3
15261999,1497840497, 19/6/2017 0:0:9774,69.3
15262999,1497840498, 19/6/2017 0:0:9775,69.3
15264000,1497840499, 19/6/2017 0:0:9776,69.3
15265000,1497840500, 19/6/2017 0:0:9777,69.3
15265998,1497840501, 19/6/2017 0:0:9778,69.3
15266999,1497840502, 19/6/2017 0:0:9779,69.4
15267999,1497840503, 19/6/2017 0:0:9780,69.4
15268999,1497840504, 19/6/2017 0:0:9781,69.3
15269999,1497840505, 19/6/2017 0:0:9782,69.3
15270999,1497840506, 19/6/2017 0:0:9783,69.4
15271999,1497840507, 19/6/2017 0:0:9784,69.4
15272999,1497840508, 19/6/2017 0:0:9785,69.3
15273999,1497840509, 19/6/2017 0:0:9786,69.3
15274998,1497840510, 19/6/2017 0:0:9787,69.3
15275999,1497840511, 19/6/2017 0:0:9788,69.3
15276998,1497840512, 19/6/2017 0:0:9789,69.3
15277999,1497840513, 19/6/2017 0:0:9790,69.3
15278999,1497840514, 19/6/2017 0:0:9791,69.3
15280000,1497840515, 19/6/2017 0:0:9792,69.4
15280999,1497840516, 19/6/2017 0:0:9793,69.4
15281999,1497840517, 19/6/2017 0:0:9794,69.2
15283000,1497840518, 19/6/2017 0:0:9795,69.2
15283999,1497840519, 19/6/2017 0:0:9796,69.3
15284999,1497840520, 19/6/2017 0:0:9797,69.3
15285998,1497840521, 19/6/2017 0:0:9798,69.3
15287000,1497840522, 19/6/2017 0:0:9799,69.3
15288000,1497840523, 19/6/2017 0:0:9800,69.3
15288998,1497840524, 19/6/2017 0:0:9801,69.3
15289999,1497840525, 19/6/2017 0:0:9802,69.3
15290999,1497840526, 19/6/2017 0:0:9803,69.3
15291999,1497840527, 19/6/2017 0:0:9804,69.3
15292999,1497840528, 19/6/2017 0:0:9805,69.3
15294000,1497840529, 19/6/2017 0:0:9806,69.3
15294999,1497840530, 19/6/2017 0:0:9807,69.3
15295998,1497840531, 19/6/2017 0:0:9808,69.3
15296999,1497840532, 19/6/2017 0:0:9809,69.3
15297998,1497840533, 19/6/2017 0:0:9810,69.3
15298999,1497840534, 19/6/2017 0:0:9811,69.3
15299998,1497840535, 19/6/2017 0:0:9812,69.3
15301000,1497840536, 19/6/2017 0:0:9813,69.3
15301999,1497840537, 19/6/2017 0:0:9814,69.3
15303000,1497840538, 19/6/2017 0:0:9815,69.3
15303999,1497840539, 19/6/2017 0:0:9816,69.3
15304998,1497840540, 19/6/2017 0:0:9817,69.3
15305999,1497840541, 19/6/2017 0:0:9818,69.3
15306998,1497840542, 19/6/2017 0:0:9819,69.3
15307999,1497840543, 19/6/2017 0:0:9820,69.3
15308998,1497840544, 19/6/2017 0:0:9821,69.3
15310000,1497840545, 19/6/2017 0:0:9822,69.3
15310999,1497840546, 19/6/2017 0:0:9823,69.3
15312000,1497840547, 19/6/2017 0:0:9824,69.3
15312999,1497840548, 19/6/2017 0:0:9825,69.3
15313998,1497840549, 19/6/2017 0:0:9826,69.2
15314999,1497840550, 19/6/2017 0:0:9827,69.2
15315998,1497840551, 19/6/2017 0:0:9828,69.3
15316999,1497840552, 19/6/2017 0:0:9829,69.3
15317998,1497840553, 19/6/2017 0:0:9830,69.3
15318999,1497840554, 19/6/2017 0:0:9831,69.3
15320000,1497840555, 19/6/2017 0:0:9832,69.4
15320998,1497840556, 19/6/2017 0:0:9833,69.4
15322000,1497840557, 19/6/2017 0:0:9834,69.4
15322998,1497840558, 19/6/2017 0:0:9835,69.4
15323999,1497840559, 19/6/2017 0:0:9836,69.4
15324998,1497840560, 19/6/2017 0:0:9837,69.3
15325999,1497840561, 19/6/2017 0:0:9838,69.3
15326999,1497840562, 19/6/2017 0:0:9839,69.3
15327998,1497840563, 19/6/2017 0:0:9840,69.3
15329000,1497840564, 19/6/2017 0:0:9841,69.2
15329999,1497840565, 19/6/2017 0:0:9842,69.2
15330999,1497840566, 19/6/2017 0:0:9843,69.2
15331999,1497840567, 19/6/2017 0:0:9844,69.2
15332999,1497840568, 19/6/2017 0:0:9845,69.2
15333999,1497840569, 19/6/2017 0:0:9846,69.3
15334999,1497840570, 19/6/2017 0:0:9847,69.3
15335999,1497840571, 19/6/2017 0:0:9848,69.3
15336998,1497840572, 19/6/2017 0:0:9849,69.2
15337999,1497840573, 19/6/2017 0:0:9850,69.2
15338999,1497840574, 19/6/2017 0:0:9851,69.2
15340000,1497840575, 19/6/2017 0:0:9852,69.2
15340999,1497840576, 19/6/2017 0:0:9853,69.3
15342000,1497840577, 19/6/2017 0:0:9854,69.3
15343000,1497840578, 19/6/2017 0:0:9855,69.3
15344000,1497840579, 19/6/2017 0:0:9856,69.2
15344999,1497840580, 19/6/2017 0:0:9857,69.2
15345998,1497840581, 19/6/2017 0:0:9858,69.3
15346999,1497840582, 19/6/2017 0:0:9859,69.3
15347998,1497840583, 19/6/2017 0:0:9860,69.3
15348999,1497840584, 19/6/2017 0:0:9861,69.3
15349999,1497840585, 19/6/2017 0:0:9862,69.2
15350999,1497840586, 19/6/2017 0:0:9863,69.2
15352000,1497840587, 19/6/2017 0:0:9864,69.2
15352998,1497840588, 19/6/2017 0:0:9865,69.2
15354000,1497840589, 19/6/2017 0:0:9866,69.2
15354998,1497840590, 19/6/2017 0:0:9867,69.2
15355999,1497840591, 19/6/2017 0:0:9868,69.2
15356998,1497840592, 19/6/2017 0:0:9869,69.2
15358000,1497840593, 19/6/2017 0:0:9870,69.2
15358999,1497840594, 19/6/2017 0:0:9871,69.1
15359998,1497840595, 19/6/2017 0:0:9872,69.1
15361000,1497840596, 19/6/2017 0:0:9873,69.2
15361999,1497840597, 19/6/2017 0:0:9874,69.2
15362999,1497840598, 19/6/2017 0:0:9875,69.2
15363999,1497840599, 19/6/2017 0:0:9876,69.2
15364999,1497840600, 19/6/2017 0:0:9877,69.2
15365999,1497840601, 19/6/2017 0:0:9878,69.2
15366999,1497840602, 19/6/2017 0:0:9879,69.2
15368000,1497840603, 19/6/2017 0:0:9880,69.2
15368998,1497840604, 19/6/2017 0:0:9881,69.2
15370000,1497840605, 19/6/2017 0:0:9882,69.2
15370998,1497840606, 19/6/2017 0:0:9883,69.2
15371999,1497840607, 19/6/2017 0:0:9884,69.2
15372998,1497840608, 19/6/2017 0:0:9885,69.3
15373999,1497840609, 19/6/2017 0:0:9886,69.3
15374999,1497840610, 19/6/2017 0:0:9887,69.3
15376000,1497840611, 19/6/2017 0:0:9888,69.3
15376999,1497840612, 19/6/2017 0:0:9889,69.3
15377999,1497840613, 19/6/2017 0:0:9890,69.2
15378999,1497840614, 19/6/2017 0:0:9891,69.2
15379999,1497840615, 19/6/2017 0:0:9892,69.3
15380999,1497840616, 19/6/2017 0:0:9893,69.3
15381999,1497840617, 19/6/2017 0:0:9894,69.2
15382999,1497840618, 19/6/2017 0:0:9895,69.2
15383999,1497840619, 19/6/2017 0:0:9896,69.2
15384998,1497840620, 19/6/2017 0:0:9897,69.2
15386000,1497840621, 19/6/2017 0:0:9898,69.2
15386999,1497840622, 19/6/2017 0:0:9899,69.3
15387999,1497840623, 19/6/2017 0:0:9900,69.3
15388998,1497840624, 19/6/2017 0:0:9901,69.2
15389999,1497840625, 19/6/2017 0:0:9902,69.2
15390999,1497840626, 19/6/2017 0:0:9903,69.3
15391998,1497840627, 19/6/2017 0:0:9904,69.3
15393000,1497840628, 19/6/2017 0:0:9905,69.3
15394000,1497840629, 19/6/2017 0:0:9906,69.3
15395000,1497840630, 19/6/2017 0:0:9907,69.3
15395999,1497840631, 19/6/2017 0:0:9908,69.3
15397000,1497840632, 19/6/2017 0:0:9909,69.3
15397999,1497840633, 19/6/2017 0:0:9910,69.3
15398999,1497840634, 19/6/2017 0:0:9911,69.3
15399999,1497840635, 19/6/2017 0:0:9912,69.3
15400998,1497840636, 19/6/2017 0:0:9913,69.3
15402000,1497840637, 19/6/2017 0:0:9914,69.3
15402998,1497840638, 19/6/2017 0:0:9915,69.2
15404000,1497840639, 19/6/2017 0:0:9916,69.2
15404999,1497840640, 19/6/2017 0:0:9917,69.2
15405999,1497840641, 19/6/2017 0:0:9918,69.2
15407000,1497840642, 19/6/2017 0:0:9919,69.2
15408000,1497840643, 19/6/2017 0:0:9920,69.3
15408999,1497840644, 19/6/2017 0:0:9921,69.3
15409998,1497840645, 19/6/2017 0:0:9922,69.3
15410999,1497840646, 19/6/2017 0:0:9923,69.3
15411999,1497840648, 19/6/2017 0:0:9924,69.3
15412999,1497840649, 19/6/2017 0:0:9925,69.3
15413998,1497840650, 19/6/2017 0:0:9926,69.3
15414999,1497840651, 19/6/2017 0:0:9927,69.3
15416000,1497840652, 19/6/2017 0:0:9928,69.3
15416998,1497840653, 19/6/2017 0:0:9929,69.3
15418000,1497840654, 19/6/2017 0:0:9930,69.3
15418998,1497840655, 19/6/2017 0:0:9931,69.3
15419999,1497840656, 19/6/2017 0:0:9932,69.3
15420998,1497840657, 19/6/2017 0:0:9933,69.2
15421999,1497840658, 19/6/2017 0:0:9934,69.2
15422999,1497840659, 19/6/2017 0:0:9935,69.2
15423998,1497840660, 19/6/2017 0:0:9936,69.2
15424999,1497840661, 19/6/2017 0:0:9937,69.3
15425999,1497840662, 19/6/2017 0:0:9938,69.3
15426999,1497840663, 19/6/2017 0:0:9939,69.3
15427998,1497840664, 19/6/2017 0:0:9940,69.3
15429000,1497840665, 19/6/2017 0:0:9941,69.3
15429998,1497840666, 19/6/2017 0:0:9942,69.2
15430999,1497840667, 19/6/2017 0:0:9943,69.2
15432000,1497840668, 19/6/2017 0:0:9944,69.2
15432998,1497840669, 19/6/2017 0:0:9945,69.2
15433999,1497840670, 19/6/2017 0:0:9946,69.2
15434999,1497840671, 19/6/2017 0:0:9947,69.2
15435999,1497840672, 19/6/2017 0:0:9948,69.2
15436999,1497840673, 19/6/2017 0:0:9949,69.3
15437999,1497840674, 19/6/2017 0:0:9950,69.3
15439000,1497840675, 19/6/2017 0:0:9951,69.2
15439998,1497840676, 19/6/2017 0:0:9952,69.2
15441000,1497840677, 19/6/2017 0:0:9953,69.2
15442000,1497840678, 19/6/2017 0:0:9954,69.2
15443000,1497840679, 19/6/2017 0:0:9955,69.2
15443999,1497840680, 19/6/2017 0:0:9956,69.2
15444999,1497840681, 19/6/2017 0:0:9957,69.2
15445999,1497840682, 19/6/2017 0:0:9958,69.2
15446999,1497840683, 19/6/2017 0:0:9959,69.2
15447999,1497840684, 19/6/2017 0:0:9960,69.2
15448999,1497840685, 19/6/2017 0:0:9961,69.2
15449999,1497840686, 19/6/2017 0:0:9962,69.2
15450999,1497840687, 19/6/2017 0:0:9963,69.2
15451999,1497840688, 19/6/2017 0:0:9964,69.2
15452998,1497840689, 19/6/2017 0:0:9965,69.2
15454000,1497840690, 19/6/2017 0:0:9966,69.1
15454999,1497840691, 19/6/2017 0:0:9967,69.1
15456000,1497840692, 19/6/2017 0:0:9968,69.1
15456999,1497840693, 19/6/2017 0:0:9969,69.1
15457998,1497840694, 19/6/2017 0:0:9970,69.2
15458999,1497840695, 19/6/2017 0:0:9971,69.2
15459999,1497840696, 19/6/2017 0:0:9972,69.1
15460999,1497840697, 19/6/2017 0:0:9973,69.1
15461998,1497840698, 19/6/2017 0:0:9974,69.2
15462999,1497840699, 19/6/2017 0:0:9975,69.2
15463999,1497840700, 19/6/2017 0:0:9976,69.1
15464998,1497840701, 19/6/2017 0:0:9977,69.1
15466000,1497840702, 19/6/2017 0:0:9978,69.1
15466999,1497840703, 19/6/2017 0:0:9979,69.2
15467999,1497840704, 19/6/2017 0:0:9980,69.2
15468998,1497840705, 19/6/2017 0:0:9981,69.1
15470000,1497840706, 19/6/2017 0:0:9982,69.1
15470999,1497840707, 19/6/2017 0:0:9983,69.1
15471998,1497840708, 19/6/2017 0:0:9984,69.1
15472999,1497840709, 19/6/2017 0:0:9985,69.1
15473999,1497840710, 19/6/2017 0:0:9986,69.1
15474999,1497840711, 19/6/2017 0:0:9987,69.1
15475998,1497840712, 19/6/2017 0:0:9988,69.1
15477000,1497840713, 19/6/2017 0:0:9989,69.1
15477999,1497840714, 19/6/2017 0:0:9990,69.1
15478999,1497840715, 19/6/2017 0:0:9991,69.1
15479999,1497840716, 19/6/2017 0:0:9992,69.1
15480999,1497840717, 19/6/2017 0:0:9993,69.1
15481999,1497840718, 19/6/2017 0:0:9994,69.1
15482999,1497840719, 19/6/2017 0:0:9995,69.1
15483999,1497840720, 19/6/2017 0:0:9996,69.1
15484998,1497840721, 19/6/2017 0:0:9997,69.1
15485999,1497840722, 19/6/2017 0:0:9998,69.1
15486999,1497840723, 19/6/2017 0:0:9999,69.1
15487998,1497840724, 19/6/2017 0:0:10000,69.1
15489000,1497840725, 19/6/2017 0:0:10001,69.2
15489999,1497840726, 19/6/2017 0:0:10002,69.2
15490999,1497840727, 19/6/2017 0:0:10003,69.2
15491999,1497840728, 19/6/2017 0:0:10004,69.2
15492999,1497840729, 19/6/2017 0:0:10005,69.2
15493999,1497840730, 19/6/2017 0:0:10006,69.3
15494999,1497840731, 19/6/2017 0:0:10007,69.3
15495999,1497840732, 19/6/2017 0:0:10008,69.2
15496998,1497840733, 19/6/2017 0:0:10009,69.2
15498000,1497840734, 19/6/2017 0:0:10010,69.2
15498998,1497840735, 19/6/2017 0:0:10011,69.2
15499999,1497840736, 19/6/2017 0:0:10012,69.2
15500999,1497840737, 19/6/2017 0:0:10013,69.2
15501999,1497840738, 19/6/2017 0:0:10014,69.2
15502998,1497840739, 19/6/2017 0:0:10015,69.2
15503998,1497840740, 19/6/2017 0:0:10016,69.2
15504999,1497840741, 19/6/2017 0:0:10017,69.2
15505999,1497840742, 19/6/2017 0:0:10018,69.2
15507000,1497840743, 19/6/2017 0:0:10019,69.2
15507998,1497840744, 19/6/2017 0:0:10020,69.2
15509000,1497840745, 19/6/2017 0:0:10021,69.2
15509999,1497840746, 19/6/2017 0:0:10022,69.3
15510999,1497840747, 19/6/2017 0:0:10023,69.3
15511999,1497840748, 19/6/2017 0:0:10024,69.3
15512998,1497840749, 19/6/2017 0:0:10025,69.3
15513999,1497840750, 19/6/2017 0:0:10026,69.3
15514999,1497840751, 19/6/2017 0:0:10027,69.2
15515999,1497840752, 19/6/2017 0:0:10028,69.2
15516998,1497840753, 19/6/2017 0:0:10029,69.2
15517999,1497840754, 19/6/2017 0:0:10030,69.2
15519000,1497840755, 19/6/2017 0:0:10031,69.2
15519998,1497840756, 19/6/2017 0:0:10032,69.2
15521000,1497840757, 19/6/2017 0:0:10033,69.1
15521999,1497840758, 19/6/2017 0:0:10034,69.1
15522999,1497840759, 19/6/2017 0:0:10035,69.2
15523999,1497840760, 19/6/2017 0:0:10036,69.2
15524999,1497840761, 19/6/2017 0:0:10037,69.2
15525999,1497840762, 19/6/2017 0:0:10038,69.2
15526999,1497840763, 19/6/2017 0:0:10039,69.2
15527999,1497840764, 19/6/2017 0:0:10040,69.1
15528998,1497840765, 19/6/2017 0:0:10041,69.1
15530000,1497840766, 19/6/2017 0:0:10042,69.1
15530999,1497840767, 19/6/2017 0:0:10043,69.2
15531999,1497840768, 19/6/2017 0:0:10044,69.2
15532998,1497840769, 19/6/2017 0:0:10045,69.2
15533999,1497840770, 19/6/2017 0:0:10046,69.2
15534998,1497840771, 19/6/2017 0:0:10047,69.2
15535998,1497840772, 19/6/2017 0:0:10048,69.2
15536999,1497840773, 19/6/2017 0:0:10049,69.2
15537999,1497840774, 19/6/2017 0:0:10050,69.2
15539000,1497840775, 19/6/2017 0:0:10051,69.2
15539998,1497840776, 19/6/2017 0:0:10052,69.2
15540999,1497840777, 19/6/2017 0:0:10053,69.2
15541998,1497840778, 19/6/2017 0:0:10054,69.2
15542999,1497840779, 19/6/2017 0:0:10055,69.2
15543999,1497840780, 19/6/2017 0:0:10056,69.2
15544998,1497840781, 19/6/2017 0:0:10057,69.2
15546000,1497840782, 19/6/2017 0:0:10058,69.2
15546998,1497840783, 19/6/2017 0:0:10059,69.2
15547999,1497840784, 19/6/2017 0:0:10060,69.2
15548999,1497840785, 19/6/2017 0:0:10061,69.1
15550000,1497840786, 19/6/2017 0:0:10062,69.1
15551000,1497840787, 19/6/2017 0:0:10063,69.2
15552000,1497840788, 19/6/2017 0:0:10064,69.2
15553000,1497840789, 19/6/2017 0:0:10065,69.2
15553999,1497840790, 19/6/2017 0:0:10066,69.2
15555000,1497840791, 19/6/2017 0:0:10067,69.2
15555999,1497840792, 19/6/2017 0:0:10068,69.2
15557000,1497840793, 19/6/2017 0:0:10069,69.2
15557999,1497840794, 19/6/2017 0:0:10070,69.1
15558999,1497840795, 19/6/2017 0:0:10071,69.1
15559999,1497840796, 19/6/2017 0:0:10072,69.2
15560998,1497840797, 19/6/2017 0:0:10073,69.2
15561999,1497840798, 19/6/2017 0:0:10074,69.2
15562999,1497840799, 19/6/2017 0:0:10075,69.1
15563999,1497840800, 19/6/2017 0:0:10076,69.1
15564999,1497840801, 19/6/2017 0:0:10077,69.1
15565999,1497840802, 19/6/2017 0:0:10078,69.1
15566999,1497840803, 19/6/2017 0:0:10079,69.1
15568000,1497840804, 19/6/2017 0:0:10080,69.1
15568999,1497840805, 19/6/2017 0:0:10081,69.1
15570000,1497840806, 19/6/2017 0:0:10082,69.1
15571000,1497840807, 19/6/2017 0:0:10083,69
15571999,1497840808, 19/6/2017 0:0:10084,69
15572999,1497840809, 19/6/2017 0:0:10085,69
15573999,1497840810, 19/6/2017 0:0:10086,69
15574999,1497840811, 19/6/2017 0:0:10087,69
15575999,1497840812, 19/6/2017 0:0:10088,69
15576998,1497840813, 19/6/2017 0:0:10089,69
15578000,1497840814, 19/6/2017 0:0:10090,69
15578998,1497840815, 19/6/2017 0:0:10091,69
15580000,1497840816, 19/6/2017 0:0:10092,69.1
15580999,1497840817, 19/6/2017 0:0:10093,69.1
15582000,1497840818, 19/6/2017 0:0:10094,69.1
15582999,1497840819, 19/6/2017 0:0:10095,69.1
15583998,1497840820, 19/6/2017 0:0:10096,69.1
15584999,1497840821, 19/6/2017 0:0:10097,69.1
15585999,1497840822, 19/6/2017 0:0:10098,69.1
15587000,1497840823, 19/6/2017 0:0:10099,69.1
15587999,1497840824, 19/6/2017 0:0:10100,69.1
15589000,1497840825, 19/6/2017 0:0:10101,69.1
15589999,1497840826, 19/6/2017 0:0:10102,69.1
15590999,1497840827, 19/6/2017 0:0:10103,69.1
15591999,1497840828, 19/6/2017 0:0:10104,69.2
15592999,1497840829, 19/6/2017 0:0:10105,69.2
15593999,1497840830, 19/6/2017 0:0:10106,69.2
15594999,1497840831, 19/6/2017 0:0:10107,69.1
15595999,1497840832, 19/6/2017 0:0:10108,69.1
15596999,1497840833, 19/6/2017 0:0:10109,69.1
15597999,1497840834, 19/6/2017 0:0:10110,69.1
15598998,1497840835, 19/6/2017 0:0:10111,69.1
15599998,1497840836, 19/6/2017 0:0:10112,69.1
15601000,1497840837, 19/6/2017 0:0:10113,69.1
15601999,1497840838, 19/6/2017 0:0:10114,69.1
15602999,1497840839, 19/6/2017 0:0:10115,69.1
15603999,1497840840, 19/6/2017 0:0:10116,69.1
15604999,1497840841, 19/6/2017 0:0:10117,69.1
15605998,1497840842, 19/6/2017 0:0:10118,69.2
15606999,1497840843, 19/6/2017 0:0:10119,69.2
15607999,1497840844, 19/6/2017 0:0:10120,69.1
15608998,1497840845, 19/6/2017 0:0:10121,69.1
15610000,1497840846, 19/6/2017 0:0:10122,69.1
15610999,1497840847, 19/6/2017 0:0:10123,69.1
15611999,1497840848, 19/6/2017 0:0:10124,69.1
15612999,1497840849, 19/6/2017 0:0:10125,69.1
15613999,1497840850, 19/6/2017 0:0:10126,69.1
15614999,1497840851, 19/6/2017 0:0:10127,69.1
15615998,1497840852, 19/6/2017 0:0:10128,69.1
15617000,1497840853, 19/6/2017 0:0:10129,69.1
15618000,1497840854, 19/6/2017 0:0:10130,69.1
15619000,1497840855, 19/6/2017 0:0:10131,69.1
15619999,1497840856, 19/6/2017 0:0:10132,69.1
15621000,1497840857, 19/6/2017 0:0:10133,69.1
15621999,1497840858, 19/6/2017 0:0:10134,69.1
15622999,1497840859, 19/6/2017 0:0:10135,69.1
15623999,1497840860, 19/6/2017 0:0:10136,69.1
15624998,1497840861, 19/6/2017 0:0:10137,69.1
15626000,1497840862, 19/6/2017 0:0:10138,69.1
15626998,1497840863, 19/6/2017 0:0:10139,69.1
15628000,1497840864, 19/6/2017 0:0:10140,69.1
15628999,1497840865, 19/6/2017 0:0:10141,69.2
15629999,1497840866, 19/6/2017 0:0:10142,69.2
15630999,1497840867, 19/6/2017 0:0:10143,69.2
15631998,1497840868, 19/6/2017 0:0:10144,69.2
15632999,1497840869, 19/6/2017 0:0:10145,69.2
15633999,1497840870, 19/6/2017 0:0:10146,69.2
15634999,1497840871, 19/6/2017 0:0:10147,69.2
15635998,1497840872, 19/6/2017 0:0:10148,69.2
15637000,1497840873, 19/6/2017 0:0:10149,69.2
15637999,1497840874, 19/6/2017 0:0:10150,69.2
15638999,1497840875, 19/6/2017 0:0:10151,69.2
15639999,1497840876, 19/6/2017 0:0:10152,69.2
15640999,1497840877, 19/6/2017 0:0:10153,69.2
15641999,1497840878, 19/6/2017 0:0:10154,69.2
15642999,1497840879, 19/6/2017 0:0:10155,69.2
15643999,1497840880, 19/6/2017 0:0:10156,69.2
15644999,1497840881, 19/6/2017 0:0:10157,69.2
15646000,1497840882, 19/6/2017 0:0:10158,69.2
15646999,1497840883, 19/6/2017 0:0:10159,69.2
15648000,1497840884, 19/6/2017 0:0:10160,69.2
15649000,1497840885, 19/6/2017 0:0:10161,69.2
15649999,1497840886, 19/6/2017 0:0:10162,69.2
15650999,1497840887, 19/6/2017 0:0:10163,69.2
15651999,1497840888, 19/6/2017 0:0:10164,69.2
15653000,1497840889, 19/6/2017 0:0:10165,69.2
15653999,1497840890, 19/6/2017 0:0:10166,69.2
15654999,1497840891, 19/6/2017 0:0:10167,69.2
15655999,1497840892, 19/6/2017 0:0:10168,69.2
15656998,1497840893, 19/6/2017 0:0:10169,69.2
15657999,1497840894, 19/6/2017 0:0:10170,69.2
15658998,1497840895, 19/6/2017 0:0:10171,69.2
15659999,1497840896, 19/6/2017 0:0:10172,69.2
15660999,1497840897, 19/6/2017 0:0:10173,69.2
15661999,1497840898, 19/6/2017 0:0:10174,69.2
15662999,1497840899, 19/6/2017 0:0:10175,69.2
15663998,1497840900, 19/6/2017 0:0:10176,69.2
15665000,1497840901, 19/6/2017 0:0:10177,69.2
15665999,1497840902, 19/6/2017 0:0:10178,69.2
15667000,1497840903, 19/6/2017 0:0:10179,69.2
15667998,1497840904, 19/6/2017 0:0:10180,69.2
15668999,1497840905, 19/6/2017 0:0:10181,69.2
15669999,1497840906, 19/6/2017 0:0:10182,69.2
15670999,1497840907, 19/6/2017 0:0:10183,69.2
15672000,1497840908, 19/6/2017 0:0:10184,69.2
15672998,1497840909, 19/6/2017 0:0:10185,69.2
15673999,1497840910, 19/6/2017 0:0:10186,69.2
15674999,1497840911, 19/6/2017 0:0:10187,69.2
15675999,1497840912, 19/6/2017 0:0:10188,69.2
15676998,1497840913, 19/6/2017 0:0:10189,69.2
15677999,1497840914, 19/6/2017 0:0:10190,69.2
15679000,1497840915, 19/6/2017 0:0:10191,69.1
15680000,1497840916, 19/6/2017 0:0:10192,69.1
15681000,1497840917, 19/6/2017 0:0:10193,69.2
15681999,1497840918, 19/6/2017 0:0:10194,69.2
15682999,1497840919, 19/6/2017 0:0:10195,69.2
15683999,1497840920, 19/6/2017 0:0:10196,69.1
15684999,1497840921, 19/6/2017 0:0:10197,69.1
15685998,1497840922, 19/6/2017 0:0:10198,69.1
15686999,1497840923, 19/6/2017 0:0:10199,69.1
15687999,1497840924, 19/6/2017 0:0:10200,69.1
15688999,1497840925, 19/6/2017 0:0:10201,69.1
15689999,1497840926, 19/6/2017 0:0:10202,69.1
15690999,1497840927, 19/6/2017 0:0:10203,69.1
15691999,1497840928, 19/6/2017 0:0:10204,69.1
15692998,1497840929, 19/6/2017 0:0:10205,69.1
15693999,1497840930, 19/6/2017 0:0:10206,69.1
15694998,1497840931, 19/6/2017 0:0:10207,69.1
15695998,1497840932, 19/6/2017 0:0:10208,69.1
15696999,1497840933, 19/6/2017 0:0:10209,69.1
15697999,1497840934, 19/6/2017 0:0:10210,69.1
15699000,1497840935, 19/6/2017 0:0:10211,69.1
15699999,1497840936, 19/6/2017 0:0:10212,69.1
15700999,1497840937, 19/6/2017 0:0:10213,69.1
15701998,1497840938, 19/6/2017 0:0:10214,69.2
15702999,1497840939, 19/6/2017 0:0:10215,69.2
15703999,1497840940, 19/6/2017 0:0:10216,69.2
15704998,1497840941, 19/6/2017 0:0:10217,69.2
15705999,1497840942, 19/6/2017 0:0:10218,69.2
15706999,1497840943, 19/6/2017 0:0:10219,69.1
15707999,1497840944, 19/6/2017 0:0:10220,69.1
15708999,1497840945, 19/6/2017 0:0:10221,69.1
15710000,1497840946, 19/6/2017 0:0:10222,69.1
15711000,1497840947, 19/6/2017 0:0:10223,69.1
15712000,1497840948, 19/6/2017 0:0:10224,69.1
15712999,1497840949, 19/6/2017 0:0:10225,69.1
15713998,1497840950, 19/6/2017 0:0:10226,69.1
15714999,1497840951, 19/6/2017 0:0:10227,69.1
15715999,1497840952, 19/6/2017 0:0:10228,69
15716999,1497840953, 19/6/2017 0:0:10229,69
15717998,1497840954, 19/6/2017 0:0:10230,69
15719000,1497840955, 19/6/2017 0:0:10231,69
15719999,1497840956, 19/6/2017 0:0:10232,69
15720999,1497840957, 19/6/2017 0:0:10233,69
15722000,1497840958, 19/6/2017 0:0:10234,69
15722999,1497840959, 19/6/2017 0:0:10235,69
15723999,1497840960, 19/6/2017 0:0:10236,69
15724998,1497840961, 19/6/2017 0:0:10237,69
15726000,1497840962, 19/6/2017 0:0:10238,69
15726999,1497840963, 19/6/2017 0:0:10239,69
15728000,1497840964, 19/6/2017 0:0:10240,69
15728999,1497840965, 19/6/2017 0:0:10241,69
15729999,1497840966, 19/6/2017 0:0:10242,69
15730999,1497840967, 19/6/2017 0:0:10243,69
